Data	M8
Recipe	AU1404
Site Name	
Number of Points	1998
Number of Traces	11
X-Resolution	0.500751
Y-Resolution	20.000000
X-Coord	-4836.36
Y-Coord	-12138.77

Normal	Data
1	         0	  -685.873	  -649.383	  -528.237	  -47.4775	   356.789	   313.765	   291.992	    168.45	  -12.0625	  -167.617
2	   9.77344	  -684.198	  -632.087	  -516.779	  -41.9854	   328.797	   399.837	   303.124	   200.029	   1.57031	  -164.948
3	   23.6689	  -659.055	  -614.446	  -513.923	   -40.833	   302.585	   387.813	   301.007	   208.077	   13.6357	  -175.521
4	   19.9434	  -645.456	  -587.799	  -519.481	  -19.9932	   263.463	   363.881	   288.857	    216.42	   33.3047	  -156.643
5	   10.6777	  -621.918	   -572.44	  -519.943	  -40.0078	   241.489	   397.342	   289.224	   232.625	   47.5381	  -148.072
6	    21.915	  -599.765	  -555.168	  -527.627	  -58.7813	   255.757	   359.922	   286.553	   249.356	   45.7344	  -206.009
7	   40.4912	   -596.63	  -525.903	  -540.896	  -59.7383	   274.148	   379.621	    281.92	   255.757	   51.6885	  -209.577
8	   48.0615	  -575.131	  -508.869	  -545.466	  -53.7559	   270.007	   400.502	   277.495	   265.063	   47.0176	  -212.951
9	   54.8994	   -564.77	  -503.311	  -552.259	  -64.2002	   308.843	   420.033	   291.099	   282.685	   42.1943	  -231.207
10	   61.3965	   -556.12	  -511.128	  -564.439	   -67.627	   340.163	   431.511	   292.182	   276.387	    28.584	  -208.066
11	   55.2295	  -569.778	  -526.086	  -542.423	  -51.1777	   361.161	   406.403	   303.862	   275.638	  -3.94043	  -197.243
12	   44.9492	  -565.443	  -545.679	  -526.649	  -58.1152	    401.04	   392.116	   307.198	   250.703	   -8.1416	  -192.382
13	   43.1543	  -578.758	  -560.767	  -531.151	  -49.8223	    411.17	     387.4	   295.257	   209.514	   19.8242	  -176.186
14	   27.6309	  -606.241	  -572.492	  -526.648	  -36.2324	   435.093	    416.73	   324.864	   189.805	   105.506	   -139.17
15	   26.2842	  -601.568	  -589.417	  -521.287	  -23.4316	    458.95	   431.199	    337.94	   187.184	   147.292	  -119.328
16	   35.4238	  -614.951	  -589.402	  -507.291	  -13.4053	   455.862	   432.338	   334.874	   187.021	   69.9619	  -114.269
17	   24.6855	  -607.251	  -605.418	   -491.05	   -20.373	   446.738	   398.841	   352.351	   188.881	   21.7891	  -95.9229
18	   23.5859	  -601.907	  -621.447	   -484.43	  -22.3408	   432.418	   377.977	   361.187	   199.207	   16.1338	  -95.0684
19	   30.2852	  -613.043	  -607.499	  -493.489	  -1.22363	   412.083	   354.971	   359.713	   200.649	   27.6152	  -82.5576
20	   38.5313	  -615.976	  -596.389	  -481.913	   9.33496	   389.162	   349.661	   350.531	   213.753	   51.5713	  -81.6807
21	   38.3467	  -619.801	  -575.813	  -469.631	  -4.58301	    382.93	   391.227	   347.808	    220.25	   66.7822	  -113.862
22	   41.6836	  -623.596	  -536.725	  -476.245	   2.06055	   355.216	   374.706	   344.836	   234.399	   83.0254	  -141.063
23	   36.9844	  -626.391	  -523.158	  -469.968	   11.9795	   320.283	   372.602	   341.371	   280.574	   72.2822	  -148.426
24	   45.7168	  -607.149	  -516.708	  -482.559	   6.01172	   319.492	   351.074	   334.389	   294.039	   72.3008	  -151.543
25	   76.4336	  -600.207	  -499.666	  -493.973	   14.2549	   325.213	    355.38	   317.763	   294.629	   79.0645	  -159.732
26	   88.6191	  -593.981	  -486.281	   -481.05	   13.1709	   336.138	   400.651	   315.489	   299.614	   62.4111	  -167.617
27	   85.2549	  -578.458	  -476.106	  -478.167	 -0.585938	   344.271	   428.136	   314.516	   301.163	   57.6387	   -180.51
