lambda,transmittance,polished
552.5,0.5893,0.6062757201646091
552.0,0.59,0.6078714197403667
551.5,0.5913,0.6090852904820767
551.0,0.5919,0.6092013174145738
550.5,0.5918,0.609349258649094
550.0,0.5931,0.6096833881578947
549.5,0.5937,0.6112426644702975
549.0,0.5951,0.6119280205655526
548.5,0.5956,0.6120645360189086
548.0,0.5955,0.6118988902589396
547.5,0.5967,0.6128800328677074
547.0,0.5974,0.6144194178751414
546.5,0.5978,0.6141360180809533
546.0,0.5992,0.6158273381294964
545.5,0.5992,0.6158273381294964
545.0,0.6,0.6159531875577456
544.5,0.6005,0.6169098006985823
544.0,0.6011,0.6169557631119778
543.5,0.6025,0.6188373048479868
543.0,0.602,0.6181332785706951
542.5,0.6026,0.6179878986770588
542.0,0.6036,0.6199034610249564
541.5,0.604,0.620059542141464
541.0,0.6042,0.6203285420944559
540.5,0.6051,0.6204244847739158
540.0,0.6054,0.6206048180420297
539.5,0.6064,0.6222039811204597
539.0,0.6069,0.6222700707474623
538.5,0.6071,0.6220924275028179
538.0,0.6078,0.6221084953940634
537.5,0.609,0.6244232543832667
537.0,0.608,0.6231423593317618
536.5,0.609,0.6232091690544412
536.0,0.6091,0.623630592812532
535.5,0.6096,0.623695518723143
535.0,0.6108,0.625883799569628
534.5,0.611,0.6257040450588838
534.0,0.6121,0.6267021603358247
533.5,0.6121,0.6275374205454172
533.0,0.612,0.625638928644449
532.5,0.6137,0.6284690220174091
532.0,0.6132,0.6280213027447766
531.5,0.6129,0.6267512015543512
531.0,0.6138,0.6282497441146366
530.5,0.6144,0.6278998467041389
530.0,0.6146,0.6293906810035842
529.5,0.6154,0.6300808846114466
529.0,0.6151,0.6293226928586044
528.5,0.615,0.6294135707706479
528.0,0.6159,0.6294971381847915
527.5,0.6162,0.6303836317135549
527.0,0.6165,0.6308841588211217
526.5,0.6164,0.6306527521997134
526.0,0.6164,0.6301369863013698
525.5,0.6178,0.6316973415132925
525.0,0.6174,0.6313528990694345
524.5,0.6174,0.6308368243588433
524.0,0.6177,0.6314659578818238
523.5,0.618,0.6305479032751761
523.0,0.6177,0.6317242789936592
522.5,0.6188,0.6323965252938171
522.0,0.618,0.6308053485760947
521.5,0.6182,0.6319771007973829
521.0,0.618,0.6303549571603427
520.5,0.6178,0.6315681864649356
520.0,0.6177,0.6312078479460453
519.5,0.6186,0.6322567457072772
519.0,0.6178,0.6310520939734423
518.5,0.6185,0.6315090871962427
518.0,0.6183,0.6323379014113315
517.5,0.617,0.6306214227309893
517.0,0.6179,0.632252123196562
516.5,0.6183,0.6315628192032686
516.0,0.6177,0.631788892298251
515.5,0.6178,0.6319558101472995
515.0,0.6172,0.6306969139587165
514.5,0.6177,0.6323710073710074
514.0,0.6177,0.6311433534280168
513.5,0.6172,0.6324418485500564
513.0,0.6165,0.6299816063764562
512.5,0.6165,0.6300459887583035
512.0,0.6161,0.6303458154286883
511.5,0.6161,0.6302813299232736
511.0,0.6155,0.6301832701955565
510.5,0.6144,0.6283493556964614
510.0,0.6151,0.6291295898537383
509.5,0.6148,0.6274749948969177
